id|type|name|url|place
1567|company|Yemenia|http://dbpedia.org/resource/Yemenia|109
1568|company|Felix_Airways|http://dbpedia.org/resource/Felix_Airways|109
1569|company|Nationwide_Airlines_(Zambia)|http://dbpedia.org/resource/Nationwide_Airlines_(Zambia)|110
1570|company|Eastern_Air|http://dbpedia.org/resource/Eastern_Air|110
1571|company|Zambian_Airways|http://dbpedia.org/resource/Zambian_Airways|110
1572|company|Zambia_Skyways|http://dbpedia.org/resource/Zambia_Skyways|110
1573|company|Proflight_Commuter_Services|http://dbpedia.org/resource/Proflight_Commuter_Services|110
1574|company|Zambezi_Airlines|http://dbpedia.org/resource/Zambezi_Airlines|110
1575|university|Paktia_University|http://dbpedia.org/resource/Paktia_University|961
1576|university|Baghlan_University|http://dbpedia.org/resource/Baghlan_University|955
1577|university|Syed_Jamaluddin_Afghan_University|http://dbpedia.org/resource/Syed_Jamaluddin_Afghan_University|958
1578|university|Bost_University|http://dbpedia.org/resource/Bost_University|956
1579|university|Aga_Khan_University|http://dbpedia.org/resource/Aga_Khan_University|775
1580|university|Kandahar_University|http://dbpedia.org/resource/Kandahar_University|960
1581|university|Nangarhar_University|http://dbpedia.org/resource/Nangarhar_University|957
1582|university|Kabul_University|http://dbpedia.org/resource/Kabul_University|959
1583|university|Rana_Institute_of_Higher_Education|http://dbpedia.org/resource/Rana_Institute_of_Higher_Education|959
1584|university|Khost_University|http://dbpedia.org/resource/Khost_University|963
1585|university|American_University_of_Afghanistan|http://dbpedia.org/resource/American_University_of_Afghanistan|959
1586|university|Herat_University|http://dbpedia.org/resource/Herat_University|962
1587|university|Afghanistan_Public_Policy_Research_Organization|http://dbpedia.org/resource/Afghanistan_Public_Policy_Research_Organization|959
1588|university|Spinghar_Higher_Education_Centre|http://dbpedia.org/resource/Spinghar_Higher_Education_Centre|957
1589|university|Higher_Education_Institute_of_Karwan|http://dbpedia.org/resource/Higher_Education_Institute_of_Karwan|959
1590|university|Polytechnical_University_of_Kabul|http://dbpedia.org/resource/Polytechnical_University_of_Kabul|959
1591|university|Kabul_Medical_University|http://dbpedia.org/resource/Kabul_Medical_University|959
1592|university|National_Military_Academy_of_Afghanistan|http://dbpedia.org/resource/National_Military_Academy_of_Afghanistan|959
1593|university|Dawat_University|http://dbpedia.org/resource/Dawat_University|959
1594|university|Pamir_University|http://dbpedia.org/resource/Pamir_University|963
1595|university|University_of_Science_and_Technology_Boumediene|http://dbpedia.org/resource/University_of_Science_and_Technology_Boumediene|969
1596|university|Higher_National_Veterinary_School|http://dbpedia.org/resource/Higher_National_Veterinary_School|964
1597|university|Polytechnic_School_of_Algiers|http://dbpedia.org/resource/Polytechnic_School_of_Algiers|967
1598|university|AES_Algiers|http://dbpedia.org/resource/AES_Algiers|964
1599|university|University_of_Batna|http://dbpedia.org/resource/University_of_Batna|965
1600|university|University_of_Algiers|http://dbpedia.org/resource/University_of_Algiers|964
1601|university|University_of_Oran|http://dbpedia.org/resource/University_of_Oran|973
1602|university|University_of_Annaba|http://dbpedia.org/resource/University_of_Annaba|971
1603|university|Private_University_of_Angola|http://dbpedia.org/resource/Private_University_of_Angola|510
1604|university|National_University_of_Misiones|http://dbpedia.org/resource/National_University_of_Misiones|978
1605|university|Instituto_Tecnológico_de_Buenos_Aires|http://dbpedia.org/resource/Instituto_Tecnológico_de_Buenos_Aires|976
1606|university|National_Technological_University|http://dbpedia.org/resource/National_Technological_University|977
1607|university|National_University_of_Rosario|http://dbpedia.org/resource/National_University_of_Rosario|982
1608|university|National_University_of_the_Chaco_Austral|http://dbpedia.org/resource/National_University_of_the_Chaco_Austral|981
1609|university|Saint_Thomas_Aquinas_University_of_the_North|http://dbpedia.org/resource/Saint_Thomas_Aquinas_University_of_the_North|983
1610|university|University_of_Palermo|http://dbpedia.org/resource/University_of_Palermo|976
1611|university|Torcuato_di_Tella_University|http://dbpedia.org/resource/Torcuato_di_Tella_University|976
1612|university|National_University_of_Tucumán|http://dbpedia.org/resource/National_University_of_Tucumán|983
1613|university|Universidad_de_Mendoza|http://dbpedia.org/resource/Universidad_de_Mendoza|975
1614|university|National_University_of_Cuyo|http://dbpedia.org/resource/National_University_of_Cuyo|975
1615|university|University_of_Buenos_Aires|http://dbpedia.org/resource/University_of_Buenos_Aires|976
1616|university|University_of_Belgrano|http://dbpedia.org/resource/University_of_Belgrano|976
1617|university|University_of_CEMA|http://dbpedia.org/resource/University_of_CEMA|976
1618|university|Instituto_Universitario_Nacional_del_Arte|http://dbpedia.org/resource/Instituto_Universitario_Nacional_del_Arte|976
1619|university|National_University_of_La_Pampa|http://dbpedia.org/resource/National_University_of_La_Pampa|830
1620|university|National_University_of_General_San_Martín|http://dbpedia.org/resource/National_University_of_General_San_Martín|979
1621|university|National_University_of_the_Northeast|http://dbpedia.org/resource/National_University_of_the_Northeast|980
1622|university|University_of_Cuenca_del_Plata|http://dbpedia.org/resource/University_of_Cuenca_del_Plata|980
1623|university|Jorge_A._Sabato_institute|http://dbpedia.org/resource/Jorge_A._Sabato_institute|979
1624|university|Universidad_del_Aconcagua|http://dbpedia.org/resource/Universidad_del_Aconcagua|975
1625|university|Universidad_Argentina_John_F._Kennedy|http://dbpedia.org/resource/Universidad_Argentina_John_F._Kennedy|976
1626|university|Universidad_Argentina_de_la_Empresa|http://dbpedia.org/resource/Universidad_Argentina_de_la_Empresa|976
1627|university|Higher_Education_Army_Institute|http://dbpedia.org/resource/Higher_Education_Army_Institute|976
1628|university|Universidad_del_Salvador|http://dbpedia.org/resource/Universidad_del_Salvador|976
1629|university|Favaloro_University|http://dbpedia.org/resource/Favaloro_University|976
1630|university|Damaso_Centeno|http://dbpedia.org/resource/Damaso_Centeno|976
1631|university|Instituto_Superior_Santo_Domingo|http://dbpedia.org/resource/Instituto_Superior_Santo_Domingo|974
1632|university|National_University_of_Córdoba|http://dbpedia.org/resource/National_University_of_Córdoba|974
1633|university|Catholic_University_of_Cordoba|http://dbpedia.org/resource/Catholic_University_of_Cordoba|974
1634|university|Austral_University|http://dbpedia.org/resource/Austral_University|982
1635|university|Victoria_University|http://dbpedia.org/resource/Victoria_University|988
1636|university|Kangan_Institute|http://dbpedia.org/resource/Kangan_Institute|988
1637|university|University_of_Western_Australia|http://dbpedia.org/resource/University_of_Western_Australia|989
1638|university|Murdoch_University|http://dbpedia.org/resource/Murdoch_University|989
1639|university|University_of_Sydney_School_of_Molecular_Bioscience|http://dbpedia.org/resource/University_of_Sydney_School_of_Molecular_Bioscience|990
1640|university|University_of_Sydney_School_of_Molecular_Bioscience|http://dbpedia.org/resource/University_of_Sydney_School_of_Molecular_Bioscience|991
1641|university|ANU_College_of_Engineering_and_Computer_Science|http://dbpedia.org/resource/ANU_College_of_Engineering_and_Computer_Science|986
1642|university|Martin_College|http://dbpedia.org/resource/Martin_College|987
1643|university|TC_Beirne_School_of_Law|http://dbpedia.org/resource/TC_Beirne_School_of_Law|987
1644|university|Australian_College_of_Theology|http://dbpedia.org/resource/Australian_College_of_Theology|985
1645|university|Kenvale_College_of_Tourism_&_Hospitality_Management|http://dbpedia.org/resource/Kenvale_College_of_Tourism_&_Hospitality_Management|985
1646|university|Martin_College|http://dbpedia.org/resource/Martin_College|985
1647|university|Sydney_Law_School|http://dbpedia.org/resource/Sydney_Law_School|985
1648|university|Sydney_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Sydney_Institute_of_Business_and_Technology|985
1649|university|University_of_Sydney_School_of_Chemistry|http://dbpedia.org/resource/University_of_Sydney_School_of_Chemistry|991
1650|university|University_of_Sydney_School_of_Psychology|http://dbpedia.org/resource/University_of_Sydney_School_of_Psychology|991
1651|university|University_of_Sydney_School_of_Geosciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Geosciences|991
1652|university|University_of_Sydney_Faculty_of_Agriculture_and_Environment|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Agriculture_and_Environment|991
1653|university|University_of_Sydney_Business_School|http://dbpedia.org/resource/University_of_Sydney_Business_School|991
1654|university|University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|http://dbpedia.org/resource/University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|991
1655|university|Australian_International_Hotel_School|http://dbpedia.org/resource/Australian_International_Hotel_School|986
1656|university|ANU_Research_School_of_Asia_&_the_Pacific|http://dbpedia.org/resource/ANU_Research_School_of_Asia_&_the_Pacific|986
1657|university|IPP-SHR|http://dbpedia.org/resource/IPP-SHR|987
1658|university|University_of_Queensland|http://dbpedia.org/resource/University_of_Queensland|987
1659|university|Deakin_University|http://dbpedia.org/resource/Deakin_University|984
1660|university|UNSW_Faculty_of_Law|http://dbpedia.org/resource/UNSW_Faculty_of_Law|985
1661|university|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine|985
1662|university|Macquarie_University_Faculty_of_Human_Sciences|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Human_Sciences|985
1663|university|Blue_Mountains_International_Hotel_Management_School|http://dbpedia.org/resource/Blue_Mountains_International_Hotel_Management_School|985
1664|university|St_Andrew's_Greek_Orthodox_Theological_College|http://dbpedia.org/resource/St_Andrew's_Greek_Orthodox_Theological_College|985
1665|university|University_of_Technology|http://dbpedia.org/resource/University_of_Technology|985
1666|university|Presbyterian_Theological_Centre|http://dbpedia.org/resource/Presbyterian_Theological_Centre|985
1667|university|University_of_Sydney_Faculty_of_Science|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science|990
1668|university|University_of_Sydney_School_of_Biological_Sciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences|990
1669|university|University_of_Sydney_Faculty_of_Health_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences|990
1670|university|University_of_Sydney_Faculty_of_Education_and_Social_Work|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work|990
1671|university|Sydney_Nursing_School|http://dbpedia.org/resource/Sydney_Nursing_School|990
1672|university|Centre_for_Values,_Ethics_and_the_Law_in_Medicine|http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine|990
1673|university|Sydney_Bioethics_Program|http://dbpedia.org/resource/Sydney_Bioethics_Program|990
1674|university|University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|990
1675|university|University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|990
1676|university|Heinz_College_Australia|http://dbpedia.org/resource/Heinz_College_Australia|993
1677|university|Tabor_College_Australia|http://dbpedia.org/resource/Tabor_College_Australia|988
1678|university|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine|993
1679|university|Adelaide_College_of_Divinity|http://dbpedia.org/resource/Adelaide_College_of_Divinity|993
1680|university|University_of_Sydney_School_of_Chemistry|http://dbpedia.org/resource/University_of_Sydney_School_of_Chemistry|990
1681|university|University_of_Sydney_School_of_Psychology|http://dbpedia.org/resource/University_of_Sydney_School_of_Psychology|990
1682|university|University_of_Sydney_School_of_Geosciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Geosciences|990
1683|university|University_of_Sydney_Faculty_of_Agriculture_and_Environment|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Agriculture_and_Environment|990
1684|university|University_of_Sydney_Business_School|http://dbpedia.org/resource/University_of_Sydney_Business_School|990
1685|university|University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|http://dbpedia.org/resource/University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science|990
1686|university|JMC_Academy|http://dbpedia.org/resource/JMC_Academy|985
1687|university|University_of_Sydney_Faculty_of_Science|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science|991
1688|university|University_of_Sydney_School_of_Biological_Sciences|http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences|991
1689|university|University_of_Sydney_Faculty_of_Health_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences|991
1690|university|University_of_Sydney_Faculty_of_Education_and_Social_Work|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work|991
1691|university|Sydney_Nursing_School|http://dbpedia.org/resource/Sydney_Nursing_School|991
1692|university|Centre_for_Values,_Ethics_and_the_Law_in_Medicine|http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine|991
1693|university|Sydney_Bioethics_Program|http://dbpedia.org/resource/Sydney_Bioethics_Program|991
1694|university|University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences|991
1695|university|University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies|991
1696|university|University_of_Canberra|http://dbpedia.org/resource/University_of_Canberra|986
1697|university|ANU_College_of_Physical_&_Mathematical_Sciences|http://dbpedia.org/resource/ANU_College_of_Physical_&_Mathematical_Sciences|986
1698|university|Australian_National_University_Medical_School|http://dbpedia.org/resource/Australian_National_University_Medical_School|986
1699|university|UQ_Business_School|http://dbpedia.org/resource/UQ_Business_School|987
1700|university|Queensland_University_of_Technology|http://dbpedia.org/resource/Queensland_University_of_Technology|987
1701|university|Shafston_College|http://dbpedia.org/resource/Shafston_College|987
1702|university|Deakin_University_School_of_Medicine|http://dbpedia.org/resource/Deakin_University_School_of_Medicine|984
1703|university|Gordon_Institute_of_TAFE|http://dbpedia.org/resource/Gordon_Institute_of_TAFE|984
1704|university|Australian_School_of_Business|http://dbpedia.org/resource/Australian_School_of_Business|985
1705|university|Australian_School_of_Advanced_Medicine|http://dbpedia.org/resource/Australian_School_of_Advanced_Medicine|985
1706|university|Macquarie_University_Faculty_of_Science|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Science|985
1707|university|University_of_Western_Sydney|http://dbpedia.org/resource/University_of_Western_Sydney|985
1708|university|Centenary_Institute|http://dbpedia.org/resource/Centenary_Institute|985
1709|university|International_College_of_Management|http://dbpedia.org/resource/International_College_of_Management|985
1710|university|Sydney_Medical_School|http://dbpedia.org/resource/Sydney_Medical_School|985
1711|university|Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences|http://dbpedia.org/resource/Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences|985
1712|university|Sydney_Conservatorium_of_Music|http://dbpedia.org/resource/Sydney_Conservatorium_of_Music|985
1713|university|Macquarie_Graduate_School_of_Management|http://dbpedia.org/resource/Macquarie_Graduate_School_of_Management|985
1714|university|Wesley_Institute|http://dbpedia.org/resource/Wesley_Institute|985
1715|university|Melbourne_Business_School|http://dbpedia.org/resource/Melbourne_Business_School|988
1716|university|Emily_McPherson_College_of_Domestic_Economy|http://dbpedia.org/resource/Emily_McPherson_College_of_Domestic_Economy|988
1717|university|Swinburne_University_of_Technology|http://dbpedia.org/resource/Swinburne_University_of_Technology|988
1718|university|Melbourne_Institute_of_Technology|http://dbpedia.org/resource/Melbourne_Institute_of_Technology|988
1719|university|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|988
1720|university|University_of_Melbourne|http://dbpedia.org/resource/University_of_Melbourne|992
1721|university|Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne|992
1722|university|Sydney_College_of_the_Arts|http://dbpedia.org/resource/Sydney_College_of_the_Arts|985
1723|university|Griffith_Law_School|http://dbpedia.org/resource/Griffith_Law_School|987
1724|university|RMIT_University|http://dbpedia.org/resource/RMIT_University|988
1725|university|Melbourne_School_of_Theology|http://dbpedia.org/resource/Melbourne_School_of_Theology|988
1726|university|Australian_College_of_Natural_Medicine|http://dbpedia.org/resource/Australian_College_of_Natural_Medicine|988
1727|university|Deakin_University|http://dbpedia.org/resource/Deakin_University|988
1728|university|MCD_University_of_Divinity|http://dbpedia.org/resource/MCD_University_of_Divinity|988
1729|university|Perth_Bible_College|http://dbpedia.org/resource/Perth_Bible_College|989
1730|university|Monash_University,_Parkville_campus|http://dbpedia.org/resource/Monash_University,_Parkville_campus|992
1731|university|Campion_College|http://dbpedia.org/resource/Campion_College|985
1732|university|Australian_College_of_Optometry|http://dbpedia.org/resource/Australian_College_of_Optometry|988
1733|university|Australian_Catholic_University|http://dbpedia.org/resource/Australian_Catholic_University|987
1734|university|Queensland_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Queensland_Institute_of_Business_and_Technology|987
1735|university|University_of_South_Australia|http://dbpedia.org/resource/University_of_South_Australia|993
1736|university|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|990
1737|university|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy|990
1738|university|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry|990
1739|university|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics|990
1740|university|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics|990
1741|university|Charles_Sturt_University_Study_Centres|http://dbpedia.org/resource/Charles_Sturt_University_Study_Centres|985
1742|university|University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning|991
1743|university|University_of_Sydney_Faculty_of_Pharmacy|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy|991
1744|university|University_of_Sydney_Faculty_of_Dentistry|http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry|991
1745|university|University_of_Sydney_School_of_Mathematics_and_Statistics|http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics|991
1746|university|University_of_Sydney_School_of_Physics|http://dbpedia.org/resource/University_of_Sydney_School_of_Physics|991
1747|university|Australian_National_Centre_for_the_Public_Awareness_of_Science|http://dbpedia.org/resource/Australian_National_Centre_for_the_Public_Awareness_of_Science|986
1748|university|Australian_Defence_Force_Academy|http://dbpedia.org/resource/Australian_Defence_Force_Academy|986
1749|university|ANU_College_of_Law|http://dbpedia.org/resource/ANU_College_of_Law|986
1750|university|Brisbane_North_Institute_of_TAFE|http://dbpedia.org/resource/Brisbane_North_Institute_of_TAFE|987
1751|university|UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering|http://dbpedia.org/resource/UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering|985
1752|university|Australian_Film,_Television_and_Radio_School|http://dbpedia.org/resource/Australian_Film,_Television_and_Radio_School|985
1753|university|Hillsong_International_Leadership_College|http://dbpedia.org/resource/Hillsong_International_Leadership_College|985
1754|university|Macquarie_University_Faculty_of_Arts|http://dbpedia.org/resource/Macquarie_University_Faculty_of_Arts|985
1755|university|Macquarie_Law_School|http://dbpedia.org/resource/Macquarie_Law_School|985
1756|university|Open_Universities_Australia|http://dbpedia.org/resource/Open_Universities_Australia|988
1757|university|Working_Men's_College_of_Melbourne|http://dbpedia.org/resource/Working_Men's_College_of_Melbourne|988
1758|university|Ridley_Melbourne_–_Mission_&_Ministry_College|http://dbpedia.org/resource/Ridley_Melbourne_–_Mission_&_Ministry_College|988
1759|university|Northern_Melbourne_Institute_of_TAFE|http://dbpedia.org/resource/Northern_Melbourne_Institute_of_TAFE|988
1760|university|Presbyterian_Theological_College|http://dbpedia.org/resource/Presbyterian_Theological_College|988
1761|university|St_Norbert_College|http://dbpedia.org/resource/St_Norbert_College|989
1762|university|Trinity_Theological_College,_Perth|http://dbpedia.org/resource/Trinity_Theological_College,_Perth|989
1763|university|Perth_Institute_of_Business_and_Technology|http://dbpedia.org/resource/Perth_Institute_of_Business_and_Technology|989
1764|university|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna|1006
1765|university|University_of_Vienna|http://dbpedia.org/resource/University_of_Vienna|511
1766|university|PEF_Private_University_of_Management_Vienna|http://dbpedia.org/resource/PEF_Private_University_of_Management_Vienna|511
1767|university|Sigmund_Freud_University_Vienna|http://dbpedia.org/resource/Sigmund_Freud_University_Vienna|511
1768|university|University_of_Applied_Sciences_Technikum_Wien|http://dbpedia.org/resource/University_of_Applied_Sciences_Technikum_Wien|511
1769|university|MODUL_University_Vienna|http://dbpedia.org/resource/MODUL_University_Vienna|511
1770|university|Lauder_Business_School|http://dbpedia.org/resource/Lauder_Business_School|511
1771|university|Vienna_University_of_Technology|http://dbpedia.org/resource/Vienna_University_of_Technology|511
1772|university|Webster_University_Vienna|http://dbpedia.org/resource/Webster_University_Vienna|511
1773|university|Filmacademy_Vienna|http://dbpedia.org/resource/Filmacademy_Vienna|511
1774|university|Vienna_University_of_Economics_and_Business|http://dbpedia.org/resource/Vienna_University_of_Economics_and_Business|511
1775|university|Academy_of_Fine_Arts_Vienna|http://dbpedia.org/resource/Academy_of_Fine_Arts_Vienna|511
1776|university|University_of_Applied_Arts_Vienna|http://dbpedia.org/resource/University_of_Applied_Arts_Vienna|511
1777|university|Medical_University_of_Vienna|http://dbpedia.org/resource/Medical_University_of_Vienna|511
1778|university|IMADEC_University|http://dbpedia.org/resource/IMADEC_University|511
1779|university|Diplomatic_Academy_of_Vienna|http://dbpedia.org/resource/Diplomatic_Academy_of_Vienna|511
1780|university|Khazar_University_School_of_Humanities_and_Social_Sciences|http://dbpedia.org/resource/Khazar_University_School_of_Humanities_and_Social_Sciences|512
1781|university|Dunya_School|http://dbpedia.org/resource/Dunya_School|512
1782|university|Azerbaijan_State_University_of_Culture_and_Arts|http://dbpedia.org/resource/Azerbaijan_State_University_of_Culture_and_Arts|512
1783|university|Azerbaijan_Medical_University|http://dbpedia.org/resource/Azerbaijan_Medical_University|512
1784|university|The_School_of_Education,_Khazar_University|http://dbpedia.org/resource/The_School_of_Education,_Khazar_University|512
1785|university|Azerbaijan_State_Marine_Academy|http://dbpedia.org/resource/Azerbaijan_State_Marine_Academy|512
1786|university|Azerbaijan_International_University|http://dbpedia.org/resource/Azerbaijan_International_University|512
1787|university|The_School_of_Economics_and_Management,_Khazar_University|http://dbpedia.org/resource/The_School_of_Economics_and_Management,_Khazar_University|512
1788|university|Khazar_University|http://dbpedia.org/resource/Khazar_University|512
1789|university|Baku_Polytechnicum|http://dbpedia.org/resource/Baku_Polytechnicum|512
1790|university|Azerbaijan_University_of_Languages|http://dbpedia.org/resource/Azerbaijan_University_of_Languages|512
1791|university|Azerbaijan_Diplomatic_Academy|http://dbpedia.org/resource/Azerbaijan_Diplomatic_Academy|512
1792|university|Western_University|http://dbpedia.org/resource/Western_University|512
1793|university|Baku_Academy_of_Music|http://dbpedia.org/resource/Baku_Academy_of_Music|512
1794|university|Azerbaijan_State_Economic_University|http://dbpedia.org/resource/Azerbaijan_State_Economic_University|512
1795|university|Jamshid_Nakhichevanski_Military_Lyceum|http://dbpedia.org/resource/Jamshid_Nakhichevanski_Military_Lyceum|512
1796|university|Academy_of_Public_Administration|http://dbpedia.org/resource/Academy_of_Public_Administration|512
1797|university|Baku_State_University|http://dbpedia.org/resource/Baku_State_University|512
1798|university|Azerbaijan_Architecture_and_Construction_University|http://dbpedia.org/resource/Azerbaijan_Architecture_and_Construction_University|512
1799|university|Azerbaijan_Technical_University|http://dbpedia.org/resource/Azerbaijan_Technical_University|512
1800|university|Academy_of_Public_Administration|http://dbpedia.org/resource/Academy_of_Public_Administration|1000
1801|university|Vitebsk_State_Technological_University|http://dbpedia.org/resource/Vitebsk_State_Technological_University|994
1802|university|Belarusian_State_University_of_Informatics_and_Radioelectronics|http://dbpedia.org/resource/Belarusian_State_University_of_Informatics_and_Radioelectronics|1000
1803|university|Belarusian_National_Technical_University|http://dbpedia.org/resource/Belarusian_National_Technical_University|1000
1804|university|Hrodna_State_University|http://dbpedia.org/resource/Hrodna_State_University|1002
1805|university|Mogilev_State_A.Kuleshov_University|http://dbpedia.org/resource/Mogilev_State_A.Kuleshov_University|997
1806|university|International_Sakharov_Environmental_University|http://dbpedia.org/resource/International_Sakharov_Environmental_University|1000
1807|university|Université_libre_de_Bruxelles|http://dbpedia.org/resource/Université_libre_de_Bruxelles|1013
1808|university|Facultés_universitaires_Saint-Louis|http://dbpedia.org/resource/Facultés_universitaires_Saint-Louis|1013
1809|university|Brussels_School_of_International_Studies|http://dbpedia.org/resource/Brussels_School_of_International_Studies|1013
1810|university|Erasmushogeschool_Brussel|http://dbpedia.org/resource/Erasmushogeschool_Brussel|1013
1811|university|Faculty_of_Theology,_Catholic_University_of_Leuven|http://dbpedia.org/resource/Faculty_of_Theology,_Catholic_University_of_Leuven|1005
1812|university|University_of_Liège|http://dbpedia.org/resource/University_of_Liège|1004
1813|university|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|1007
1814|university|Université_catholique_de_Louvain|http://dbpedia.org/resource/Université_catholique_de_Louvain|1009
1815|university|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|1011
1816|university|Sint-Lucas_School_of_Architecture|http://dbpedia.org/resource/Sint-Lucas_School_of_Architecture|1012
1817|university|Royal_Military_Academy|http://dbpedia.org/resource/Royal_Military_Academy|1013
1818|university|Vesalius_College|http://dbpedia.org/resource/Vesalius_College|1013
1819|university|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|1013
1820|university|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|1006
1821|university|Katholieke_Universiteit_Leuven|http://dbpedia.org/resource/Katholieke_Universiteit_Leuven|1005
1822|university|University_of_Kent|http://dbpedia.org/resource/University_of_Kent|1010
1823|university|Antwerp_Management_School|http://dbpedia.org/resource/Antwerp_Management_School|1008
1824|university|Hogeschool_Gent|http://dbpedia.org/resource/Hogeschool_Gent|1012
1825|university|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1299
1826|university|Lessius_Hogeschool|http://dbpedia.org/resource/Lessius_Hogeschool|1008
1827|university|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1298
1828|university|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1292
1829|university|Centre_Européen_de_Recherches_Internationales_et_Stratégiques|http://dbpedia.org/resource/Centre_Européen_de_Recherches_Internationales_et_Stratégiques|1013
1830|university|Hogeschool-Universiteit_Brussel|http://dbpedia.org/resource/Hogeschool-Universiteit_Brussel|1013
1831|university|Evangelical_Theological_Faculty|http://dbpedia.org/resource/Evangelical_Theological_Faculty|1005
1832|university|Vlerick_Leuven_Gent_Management_School|http://dbpedia.org/resource/Vlerick_Leuven_Gent_Management_School|1005
1833|university|Fiscale_Hogeschool|http://dbpedia.org/resource/Fiscale_Hogeschool|1013
1834|university|Vrije_Universiteit_Brussel|http://dbpedia.org/resource/Vrije_Universiteit_Brussel|1013
1835|university|Boston_University_Brussels|http://dbpedia.org/resource/Boston_University_Brussels|1013
1836|university|Institute_of_Tropical_Medicine_Antwerp|http://dbpedia.org/resource/Institute_of_Tropical_Medicine_Antwerp|1008
1837|university|Unidad_Académica_Campesina-Carmen_Pampa|http://dbpedia.org/resource/Unidad_Académica_Campesina-Carmen_Pampa|513
1838|university|University_of_Saint_Francis_Xavier|http://dbpedia.org/resource/University_of_Saint_Francis_Xavier|1439
1839|university|American_University_in_Bosnia_and_Herzegovina|http://dbpedia.org/resource/American_University_in_Bosnia_and_Herzegovina|514
