Person.id|Tag.id
14293651161168|2855
14293651161168|2860
14293651161168|2862
14293651161168|2865
14293651161168|2931
14293651161168|2941
14293651161168|2953
14293651161168|2960
14293651161168|3020
14293651161168|3085
14293651161168|3097
14293651161168|3101
14293651161168|4959
14293651161168|5187
14293651161168|5190
14293651161168|6368
14293651161168|6413
14293651161168|7017
14293651161168|8251
14293651161168|8535
14293651161168|9174
14293651161168|11201
14293651161168|11622
14293651161168|11628
14293651161168|14777
7696581394434|1611
2199023255628|1930
9895604650002|570
9895604650002|777
9895604650002|978
9895604650002|1415
9895604650002|2781
9895604650002|2783
9895604650002|2793
9895604650002|2803
9895604650002|2817
9895604650002|2905
9895604650002|2925
9895604650002|2936
9895604650002|2943
9895604650002|3089
9895604650002|6938
9895604650002|7014
9895604650002|9058
9895604650002|9500
9895604650002|13815
9895604650002|14721
5497558138908|1527
5497558138908|1615
5497558138908|1952
5497558138908|1987
5497558138908|2059
5497558138908|2789
5497558138908|2851
5497558138908|2852
5497558138908|2948
5497558138908|5117
5497558138908|5652
5497558138908|7614
5497558138908|14494
8796093022253|1616
8796093022253|1749
16492674416738|581
16492674416738|812
16492674416738|1164
16492674416738|1174
16492674416738|1184
16492674416738|1667
16492674416738|1669
16492674416738|1958
16492674416738|1990
16492674416738|2042
16492674416738|2055
16492674416738|2063
16492674416738|2091
16492674416738|2106
16492674416738|2796
16492674416738|2804
16492674416738|2807
16492674416738|2821
16492674416738|2838
16492674416738|2857
16492674416738|2927
16492674416738|2962
16492674416738|2969
16492674416738|2985
16492674416738|2997
16492674416738|3010
16492674416738|3054
16492674416738|3114
16492674416738|6405
16492674416738|6429
16492674416738|6726
16492674416738|6882
16492674416738|6940
16492674416738|6976
16492674416738|6987
16492674416738|7031
16492674416738|7354
16492674416738|8577
16492674416738|8617
16492674416738|10290
16492674416738|10449
16492674416738|11875
16492674416738|11928
16492674416738|14308
16492674416738|14806
8796093022251|283
8796093022251|796
8796093022251|1031
8796093022251|1411
8796093022251|1954
8796093022251|1984
8796093022251|1988
8796093022251|2043
8796093022251|2045
8796093022251|2061
8796093022251|2792
8796093022251|2879
8796093022251|2886
8796093022251|2951
8796093022251|3093
8796093022251|5161
8796093022251|5170
8796093022251|5591
8796093022251|6968
8796093022251|7257
8796093022251|7510
8796093022251|9272
8796093022251|9277
8796093022251|11628
1099511627861|1498
1099511627786|138
1099511627786|139
1099511627786|294
1099511627786|544
1099511627786|561
1099511627786|565
1099511627786|570
1099511627786|576
1099511627786|580
1099511627786|592
1099511627786|775
1099511627786|794
1099511627786|807
1099511627786|1032
1099511627786|1175
1099511627786|1200
1099511627786|1410
1099511627786|1450
1099511627786|1454
1099511627786|1533
1099511627786|1759
1099511627786|1985
1099511627786|2091
1099511627786|2777
1099511627786|2778
1099511627786|2780
1099511627786|2789
1099511627786|2821
1099511627786|2849
1099511627786|2880
1099511627786|2926
1099511627786|2937
1099511627786|3085
1099511627786|5062
1099511627786|5119
1099511627786|5184
1099511627786|6376
1099511627786|6413
1099511627786|6889
1099511627786|6962
1099511627786|8310
1099511627786|9036
1099511627786|9144
1099511627786|9170
1099511627786|9195
1099511627786|9350
1099511627786|10037
1099511627786|10822
6597069766688|193
6597069766688|561
6597069766688|596
6597069766688|1024
6597069766688|1506
6597069766688|1759
6597069766688|1863
6597069766688|1985
6597069766688|1995
6597069766688|2009
6597069766688|2037
6597069766688|2819
6597069766688|2837
6597069766688|2904
6597069766688|2925
6597069766688|2936
6597069766688|5063
6597069766688|5078
6597069766688|5153
6597069766688|6931
6597069766688|7014
6597069766688|7122
6597069766688|7602
6597069766688|8953
6597069766688|9238
6597069766688|9272
6597069766688|12498
15393162788948|138
15393162788948|416
15393162788948|806
15393162788948|1422
15393162788948|1450
15393162788948|1953
15393162788948|1998
15393162788948|2000
15393162788948|2025
15393162788948|2042
15393162788948|2831
15393162788948|2844
15393162788948|2891
15393162788948|2989
15393162788948|3047
15393162788948|5132
15393162788948|5163
15393162788948|6513
15393162788948|7002
15393162788948|7523
15393162788948|9150
15393162788948|9188
15393162788948|9874
15393162788948|9996
15393162788948|12809
15393162788948|13828
15393162788948|13905
16492674416689|6
16492674416689|566
16492674416689|588
16492674416689|594
16492674416689|790
16492674416689|1185
16492674416689|1909
16492674416689|2031
16492674416689|11379
3298534883367|139
3298534883367|149
3298534883367|205
3298534883367|288
3298534883367|291
3298534883367|294
3298534883367|573
3298534883367|589
3298534883367|787
3298534883367|812
3298534883367|1179
3298534883367|1194
3298534883367|1196
3298534883367|1532
3298534883367|1615
3298534883367|1644
3298534883367|1669
3298534883367|1671
3298534883367|1932
3298534883367|1997
3298534883367|2004
3298534883367|2009
3298534883367|2011
3298534883367|2040
3298534883367|2054
3298534883367|2089
3298534883367|2121
3298534883367|2794
3298534883367|2798
3298534883367|2809
3298534883367|2812
3298534883367|2817
3298534883367|2837
3298534883367|2871
3298534883367|2907
3298534883367|2944
3298534883367|2952
3298534883367|3004
3298534883367|3019
3298534883367|3070
3298534883367|3084
3298534883367|3088
3298534883367|3089
3298534883367|3108
3298534883367|5063
3298534883367|5125
3298534883367|5158
3298534883367|5176
3298534883367|5535
3298534883367|5594
3298534883367|5753
3298534883367|6161
3298534883367|6195
3298534883367|6361
3298534883367|6394
3298534883367|6397
3298534883367|6405
3298534883367|6413
3298534883367|6429
3298534883367|6674
3298534883367|6945
3298534883367|7031
3298534883367|7035
3298534883367|7242
3298534883367|7516
3298534883367|7536
3298534883367|7564
3298534883367|8760
3298534883367|9058
3298534883367|9227
3298534883367|10222
3298534883367|11557
3298534883367|13967
3298534883367|14789
9895604650000|1557
9895604649984|410
7696581394461|145
7696581394461|1732
7696581394461|1986
7696581394461|2003
7696581394461|2008
7696581394461|2048
7696581394461|2067
7696581394461|2099
7696581394461|2777
7696581394461|2803
7696581394461|2806
7696581394461|2853
7696581394461|2909
7696581394461|2962
7696581394461|2995
7696581394461|7517
7696581394461|9244
16492674416674|418
16492674416674|973
16492674416674|1403
16492674416674|1985
16492674416674|1994
16492674416674|2011
16492674416674|2777
16492674416674|2844
16492674416674|3047
16492674416674|9261
3298534883365|6
3298534883365|149
3298534883365|291
3298534883365|569
3298534883365|573
3298534883365|575
3298534883365|775
3298534883365|781
3298534883365|782
3298534883365|973
3298534883365|974
3298534883365|978
3298534883365|1022
3298534883365|1177
3298534883365|1179
3298534883365|1180
3298534883365|1188
3298534883365|1191
3298534883365|1454
3298534883365|1667
3298534883365|1940
3298534883365|1984
3298534883365|2012
3298534883365|2031
3298534883365|2068
3298534883365|2785
3298534883365|6945
3298534883365|7015
3298534883365|7033
3298534883365|9036
3298534883365|9058
3298534883365|9177
3298534883365|9486
3298534883365|11247
3298534883365|11375
3298534883365|11408
3298534883365|11695
3298534883365|11742
